"INFO:__main__:""how traditionally do you have bowel movements"""	positive	0.4662677348	-0.1668336987	0.6331014335	n	n	when was your last bowel movement	how often do you have bowel movements	often	traditionally	how traditionally do you have bowel movements	False	0.0517716773
"INFO:__main__:""is there a history of heart lives in your family"""	positive	0.4651657641	-0.3926011622	0.8577669263	n	n	any heart problems in your family	is there a history of heart problems in your family	problems	lives	is there a history of heart lives in your family	False	-0.0388252354
"INFO:__main__:""how about during a typical day . is it better during the morning ? at night ? or in the mid of the day"""	positive	0.464122057	-0.8486896157	1.3128116727	y	y	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	middle	mid	how about during a typical day . is it better during the morning ? at night ? or in the mid of the day	False	0.0180574167
"INFO:__main__:""how about during a typical day . is it better during the morning ? at saturday ? or in the middle of the day"""	positive	0.4627874494	0.0233999565	0.4393874928	n	n	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	night	saturday	how about during a typical day . is it better during the morning ? at saturday ? or in the middle of the day	False	0.0623546149
"INFO:__main__:""is this pain keeping you up at time"""	positive	0.4609074295	-0.5310842991	0.9919917285	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	night	time	is this pain keeping you up at time	False	-0.0571087709
"INFO:__main__:""have you noticed a translation in the smell of your urine"""	positive	0.4606903791	-0.2286811322	0.6893715113	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	translation	have you noticed a translation in the smell of your urine	False	0.0998269745
"INFO:__main__:""how frequently do you have bowel movements"""	positive	0.4584687948	0.4064565003	0.0520122945	y	y	when was your last bowel movement	how often do you have bowel movements	often	frequently	how frequently do you have bowel movements	False	0.014371928
"INFO:__main__:""have you noticed any issues with your chest"""	positive	0.4540252984	-0.3979155421	0.8519408405	n	p	do you have any problems with your hip	have you noticed any issues with your neck	neck	chest	have you noticed any issues with your chest	False	0.0058178516
"INFO:__main__:""is there a history of heart children in your family"""	positive	0.4518789649	-0.3269256949	0.7788046598	n	n	any heart problems in your family	is there a history of heart problems in your family	problems	children	is there a history of heart children in your family	False	-0.0143906532
"INFO:__main__:""do you take to church"""	positive	0.4506697059	-0.3056863248	0.7563560307	n	n	what is your religious preference	do you go to church	go	take	do you take to church	False	-0.019530033
"INFO:__main__:""do you have any pmtct"""	positive	0.4487726092	0.2872388661	0.1615337431	n	p	do you have a sexually transmitted infection	do you have any stds	stds	pmtct	do you have any pmtct	False	0
"INFO:__main__:""have you noticed any lessons with your neck"""	positive	0.4480824769	0.3915591836	0.0565232933	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	lessons	have you noticed any lessons with your neck	False	-0.0012849203
"INFO:__main__:""how were reasons at work before your back injury occurred"""	positive	0.4479302168	0.2821114957	0.1658187211	n	n	have you had back injury before	how were things at work before your back injury occurred	things	reasons	how were reasons at work before your back injury occurred	False	-0.0252270209
"INFO:__main__:""know me about your diet"""	positive	0.4463940561	-0.3209686577	0.7673627138	n	n	how is your diet	tell me about your diet	tell	know	know me about your diet	False	-0.0281357182
"INFO:__main__:""do you play any types"""	positive	0.4445716143	-0.2474558949	0.6920275092	n	n	what do you think about the buckeyes	do you play any sports	sports	types	do you play any types	False	0.0495808946
"INFO:__main__:""how old is your daughter"""	positive	0.4443933964	-0.0213690922	0.4657624885	n	n	how old are your parents	how old is your mother	mother	daughter	how old is your daughter	False	0.017833772
"INFO:__main__:""can you please to the bathroom"""	positive	0.4443100393	-0.438988328	0.8832983673	n	n	do you have any bowel problems	can you go to the bathroom	go	please	can you please to the bathroom	False	0.0247844745
"INFO:__main__:""would you consider yourself to be a spiritual self"""	positive	0.4421266615	-0.3858150244	0.8279416859	y	n	what is your religious preference	would you consider yourself to be a spiritual person	person	self	would you consider yourself to be a spiritual self	False	-0.0192364536
"INFO:__main__:""how has your environment been lately"""	positive	0.4396222234	0.1423583329	0.2972638905	n	n	how is your mood	how has your mood been lately	mood	environment	how has your environment been lately	False	0.1026529905
"INFO:__main__:""what other medications have you encountered"""	positive	0.4393804073	-0.0908764303	0.5302568376	n	n	what pills did you take	what other medications have you taken	taken	encountered	what other medications have you encountered	False	0.0790554745
"INFO:__main__:""does this burden hamper your work"""	positive	0.4387140572	0.0803520903	0.3583619669	y	y	does the pain interfere with work	does this injury hamper your work	injury	burden	does this burden hamper your work	False	-0.0726003809
"INFO:__main__:""how is the pain now grown to when it started"""	positive	0.438005358	0.343216598	0.0947887599	n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	grown	how is the pain now grown to when it started	False	-0.0205883804
"INFO:__main__:""is this pain keeping you up at morning"""	positive	0.4348721504	0.0644004643	0.3704716861	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	night	morning	is this pain keeping you up at morning	False	0.0204284239
"INFO:__main__:""have you had any thoughts of ideation"""	positive	0.4332788885	-0.1708333641	0.6041122526	n	n	are you suicidal	have you had any thoughts of suicide	suicide	ideation	have you had any thoughts of ideation	False	0.0188197648
"INFO:__main__:""what are your allergic reviews"""	positive	0.4309968054	0.2792440057	0.1517527997	n	n	what are your allergy reactions	what are your allergic reactions	reactions	reviews	what are your allergic reviews	False	0.2541398202
"INFO:__main__:""ok mr. wilkins lets make into some information about yourself ."""	positive	0.4275543094	0.1534124166	0.2741418928	n	n	mr.	ok mr. wilkins lets move into some information about yourself .	move	make	ok mr. wilkins lets make into some information about yourself .	False	-0.030815645
"INFO:__main__:""do you consider yourself a religious subject"""	positive	0.4245145321	-0.0162916258	0.4408061579	n	y	what is your religious preference	do you consider yourself a religious person	person	subject	do you consider yourself a religious subject	False	-0.0565498476
"INFO:__main__:""what are your allergic steps"""	positive	0.4243663847	0.2352900207	0.189076364	n	n	what are your allergy reactions	what are your allergic reactions	reactions	steps	what are your allergic steps	False	0.2568847178
"INFO:__main__:""give me about your diet"""	positive	0.4232054353	-0.1796756089	0.6028810441	n	n	how is your diet	tell me about your diet	tell	give	give me about your diet	False	-0.022236349
"INFO:__main__:""when was your previous sexual encounter"""	positive	0.4163970053	0.307137996	0.1092590094	y	n	when was the last time you had intercourse	when was your last sexual encounter	last	previous	when was your previous sexual encounter	False	-0.0264378701
"INFO:__main__:""was it a quick debut , or did it occur after"""	positive	0.4147408605	-0.8787609339	1.2935017943	n	p	was the onset sudden	was it a quick onset , or did it occur after	onset	debut	was it a quick debut , or did it occur after	False	0.0415787469
"INFO:__main__:""does the pain impair you in your mother"""	positive	0.4117848873	-0.5326737761	0.9444586635	n	n	has the pain stopped you from doing anything	does the pain impair you in your life	life	mother	does the pain impair you in your mother	False	0.0529748028
"INFO:__main__:""would you consider yourself to be a spiritual sort"""	positive	0.4112246633	-0.3203314543	0.7315561175	y	n	what is your religious preference	would you consider yourself to be a spiritual person	person	sort	would you consider yourself to be a spiritual sort	False	-0.0339621099
"INFO:__main__:""does the sore keep you up at night"""	positive	0.4106396735	-0.4588422477	0.8694819212	n	p	does the frequent urination keep you up at night	does the pain keep you up at night	pain	sore	does the sore keep you up at night	False	0.0304468238
"INFO:__main__:""do you play any televises"""	positive	0.4091337919	0.2157401443	0.1933936477	n	p	what do you think about the buckeyes	do you play any sports	sports	televises	do you play any televises	False	0.1893105708
"INFO:__main__:""is your acetaminophen over the counter"""	positive	0.407114327	-0.3305077255	0.7376220524	y	y	what kind of medicine is that	is your ibuprofen over the counter	ibuprofen	acetaminophen	is your acetaminophen over the counter	False	0.027838986
"INFO:__main__:""how long has your back pain been suffering you"""	positive	0.4060595334	0.2549872398	0.1510722935	n	n	how long have you had the pain	how long has your back pain been bothering you	bothering	suffering	how long has your back pain been suffering you	False	-0.1206701564
"INFO:__main__:""when was the previous time you had sex"""	positive	0.4036262929	-0.2947419286	0.6983682215	y	n	when was the last time you had intercourse	when was the last time you had sex	last	previous	when was the previous time you had sex	False	0.0008273035
"INFO:__main__:""do you consider yourself a religious question"""	positive	0.4017305076	-0.1415954083	0.5433259159	n	n	what is your religious preference	do you consider yourself a religious person	person	question	do you consider yourself a religious question	False	-0.0558689195
"INFO:__main__:""how long has your back pain been complaining you"""	positive	0.4014731944	0.2356559783	0.165817216	n	n	how long have you had the pain	how long has your back pain been bothering you	bothering	complaining	how long has your back pain been complaining you	False	-0.0857229704
"INFO:__main__:""have you had any thoughts of remorse"""	positive	0.400785327	-0.14338696	0.544172287	m	n	are you suicidal	have you had any thoughts of suicide	suicide	remorse	have you had any thoughts of remorse	False	-0.0661756002
"INFO:__main__:""how often do you have bowel relocations"""	positive	0.3990197778	-0.0052795783	0.404299356	n	n	when was your last bowel movement	how often do you have bowel movements	movements	relocations	how often do you have bowel relocations	False	0.1623723669
"INFO:__main__:""how old-aged are your parents"""	positive	0.3987671733	0.1496953815	0.2490717918	n	y	how old are your parents	how old are your parents	old	old-aged	how old-aged are your parents	False	0.5876827716
"INFO:__main__:""can yo utell me about your bite habits"""	positive	0.3969247341	0.227224201	0.1697005332	n	n	can you eat	can yo utell me about your eating habits	eating	bite	can yo utell me about your bite habits	False	0.0893141942
"INFO:__main__:""what other dosages have you taken"""	positive	0.3962818384	-0.0485079959	0.4447898343	n	p	what pills did you take	what other medications have you taken	medications	dosages	what other dosages have you taken	False	0.0819284604
"INFO:__main__:""how geriatric are your parents"""	positive	0.3938155472	-0.0824020207	0.4762175679	n	n	how old are your parents	how old are your parents	old	geriatric	how geriatric are your parents	False	0.119888351
"INFO:__main__:""do you never think about hurting yourself or others"""	positive	0.3933330178	0.1789987832	0.2143342346	y	y	are you suicidal	do you ever think about hurting yourself or others	ever	never	do you never think about hurting yourself or others	False	-0.0203657868
"INFO:__main__:""was it a speeding onset , or did it occur after"""	positive	0.3904966116	0.128873542	0.2616230696	n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	speeding	was it a speeding onset , or did it occur after	False	0.0939483495
"INFO:__main__:""how old is your stepmother"""	positive	0.3881669343	0.1080693007	0.2800976336	y	n	how old are your parents	how old is your mother	mother	stepmother	how old is your stepmother	False	0.1165163323
"INFO:__main__:""is this burn keeping you up at night"""	positive	0.3876187205	0.2751208544	0.1124978662	n	p	does the frequent urination keep you up at night	is this pain keeping you up at night	pain	burn	is this burn keeping you up at night	False	0.0001854943
"INFO:__main__:""does the pain worsen at afternoon"""	positive	0.3874287307	0.0081483349	0.3792803958	n	n	does the frequent urination keep you up at night	does the pain worsen at night	night	afternoon	does the pain worsen at afternoon	False	-0.0018782636
"INFO:__main__:""how has your mood been ltly"""	positive	0.387398839	-0.2107909173	0.5981897563	n	n	how is your mood	how has your mood been lately	lately	ltly	how has your mood been ltly	False	0.5996499349
"INFO:__main__:""forget you for speaking with me . the doctor will be in to see you shortly ."""	positive	0.3858009279	0.1205037832	0.2652971447	n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	thank	forget	forget you for speaking with me . the doctor will be in to see you shortly .	False	-0.0309441451
"INFO:__main__:""do you consider yourself a religious life"""	positive	0.385065794	-0.0108807012	0.3959464952	n	n	what is your religious preference	do you consider yourself a religious person	person	life	do you consider yourself a religious life	True	-0.0202895061
"INFO:__main__:""are you a spiritual life"""	positive	0.3842561245	-0.3459471762	0.7302033007	n	n	what is your religious preference	are you a spiritual person	person	life	are you a spiritual life	True	-0.0580962766
"INFO:__main__:""how old is your puerpera"""	positive	0.3838233054	0.1510923803	0.2327309251	n	n	how old are your parents	how old is your mother	mother	puerpera	how old is your puerpera	False	0.6250464925
"INFO:__main__:""what are your allergic acts"""	positive	0.3823404908	0.1274824739	0.254858017	n	n	what are your allergy reactions	what are your allergic reactions	reactions	acts	what are your allergic acts	False	0.1431363629
"INFO:__main__:""was it a speedily onset , or did it occur after"""	positive	0.3816584051	0.168836087	0.2128223181	n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	speedily	was it a speedily onset , or did it occur after	False	0.2117146061
"INFO:__main__:""can yo utell me about your engorgement habits"""	positive	0.3782321513	-0.222211957	0.6004441082	n	n	can you eat	can yo utell me about your eating habits	eating	engorgement	can yo utell me about your engorgement habits	False	0.2541834385
"INFO:__main__:""do you ever think about troubling yourself or others"""	positive	0.3778720498	-0.2448855489	0.6227575988	n	n	are you suicidal	do you ever think about hurting yourself or others	hurting	troubling	do you ever think about troubling yourself or others	False	0.0207855858
"INFO:__main__:""have you noticed any pieces with your neck"""	positive	0.3776552081	-0.0008511879	0.378506396	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	pieces	have you noticed any pieces with your neck	False	-0.0433013975
"INFO:__main__:""when was your historical sexual encounter"""	positive	0.3771500587	-0.2383015454	0.6154516041	n	n	when was the last time you had intercourse	when was your last sexual encounter	last	historical	when was your historical sexual encounter	False	0.0034252563
"INFO:__main__:""was it a cursory onset , or did it occur after"""	positive	0.3757834733	-0.5725501776	0.9483336508	n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	cursory	was it a cursory onset , or did it occur after	False	0.2729708193
"INFO:__main__:""do you have any mtct"""	positive	0.3755566478	-0.0809785947	0.4565352425	n	p	do you have a sexually transmitted infection	do you have any stds	stds	mtct	do you have any mtct	False	1.11022302462516E-16
"INFO:__main__:""when was your last sexual wife"""	positive	0.3748365641	-0.3980590105	0.7728955746	n	n	when was the last time you had intercourse	when was your last sexual partner	partner	wife	when was your last sexual wife	False	-0.0092489014
"INFO:__main__:""do you walk to church"""	positive	0.3740285635	0.0868049636	0.2872235999	n	p	what is your religious preference	do you go to church	go	walk	do you walk to church	False	-0.0301507681
"INFO:__main__:""what are your anaphylactic reactions"""	positive	0.3739289045	-0.3366183937	0.7105472982	y	y	what are your allergy reactions	what are your allergic reactions	allergic	anaphylactic	what are your anaphylactic reactions	False	0.0248298033
"INFO:__main__:""have you noticed any items with your neck"""	positive	0.3711345196	-0.4673483968	0.8384829164	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	items	have you noticed any items with your neck	False	0.0118730724
"INFO:__main__:""what other medications have you found"""	positive	0.3699507117	-0.4246394634	0.7945901752	n	n	what pills did you take	what other medications have you taken	taken	found	what other medications have you found	False	0.0154805898
"INFO:__main__:""how repeatedly do you have bowel movements"""	positive	0.3689495623	-0.3285004199	0.6974499822	n	y	when was your last bowel movement	how often do you have bowel movements	often	repeatedly	how repeatedly do you have bowel movements	False	0.069421319
"INFO:__main__:""how often do you have bowel shifts"""	positive	0.3673975468	-0.4178011119	0.7851986587	n	n	when was your last bowel movement	how often do you have bowel movements	movements	shifts	how often do you have bowel shifts	False	0.059417664
"INFO:__main__:""can you go to the bedroom"""	positive	0.3673317432	0.015250735	0.3520810083	n	n	do you have any bowel problems	can you go to the bathroom	bathroom	bedroom	can you go to the bedroom	False	0.0063916707
"INFO:__main__:""how were conditions at work before your back injury occurred"""	positive	0.3629848957	0.1151159704	0.2478689253	n	y	have you had back injury before	how were things at work before your back injury occurred	things	conditions	how were conditions at work before your back injury occurred	False	0.0056765145
"INFO:__main__:""do you quarterback any sports"""	positive	0.3623041809	-0.1786660999	0.5409702808	n	n	what do you think about the buckeyes	do you play any sports	play	quarterback	do you quarterback any sports	False	0.0982225313
"INFO:__main__:""have you noticed a mutation in the smell of your urine"""	positive	0.3618115485	0.2584689856	0.1033425629	y	y	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	mutation	have you noticed a mutation in the smell of your urine	False	-0.0071816126
"INFO:__main__:""have you noticed any plans with your neck"""	positive	0.3594808578	-0.1436419636	0.5031228215	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	plans	have you noticed any plans with your neck	False	0.0171172854
"INFO:__main__:""what kinds of medication would you recall"""	positive	0.3588771522	0.1864053309	0.1724718213	n	n	what kind of medicine is that	what kinds of medication would you like	like	recall	what kinds of medication would you recall	False	0.0299410658
"INFO:__main__:""how regularly do you have bowel movements"""	positive	0.358761698	-1.1968562603	1.5556179583	y	y	when was your last bowel movement	how often do you have bowel movements	often	regularly	how regularly do you have bowel movements	False	0.063054576
"INFO:__main__:""have you noticed a movement in the smell of your urine"""	positive	0.3582216203	-0.1037796587	0.462001279	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	movement	have you noticed a movement in the smell of your urine	False	0.1000667257
"INFO:__main__:""do you tryouts any sports"""	positive	0.3576084971	0.2326222658	0.1249862313	n	n	what do you think about the buckeyes	do you play any sports	play	tryouts	do you tryouts any sports	False	0.112621485
"INFO:__main__:""how long has this been affecting your work bobby"""	positive	0.3572365344	-0.0502337143	0.4074702486	n	n	does the pain interfere with work	how long has this been affecting your work performace	performace	bobby	how long has this been affecting your work bobby	False	-0.2741151609
"INFO:__main__:""how has your background been"""	positive	0.356723249	0.1338299215	0.2228933275	n	n	how is your mood	how has your mood been	mood	background	how has your background been	False	-1.11022302462516E-16
"INFO:__main__:""can ya utell me about your eating habits"""	positive	0.3547660112	0.1457509995	0.2090150118	n	n	can you eat	can yo utell me about your eating habits	yo	ya	can ya utell me about your eating habits	False	0.0570056782
"INFO:__main__:""is there a history of heart people in your family"""	positive	0.3531264067	-0.4061606824	0.7592870891	n	n	any heart problems in your family	is there a history of heart problems in your family	problems	people	is there a history of heart people in your family	False	-0.0049360116
"INFO:__main__:""how repeatedly do you have bowel movements"""	positive	0.3514392674	-0.235084191	0.5865234584	n	y	when was your last bowel movement	how often do you have bowel movements	often	repeatedly	how repeatedly do you have bowel movements	False	0.069421319
"INFO:__main__:""can yo utell me about your tasting habits"""	positive	0.3510198891	0.112698853	0.2383210361	n	n	can you eat	can yo utell me about your eating habits	eating	tasting	can yo utell me about your tasting habits	False	0.0935557534
"INFO:__main__:""how has your peeve been lately"""	positive	0.3500726819	0.2559920847	0.0940805972	n	n	how is your mood	how has your mood been lately	mood	peeve	how has your peeve been lately	False	0.3203495196
"INFO:__main__:""do you ever think about letting yourself or others"""	positive	0.3497282863	-0.2456416786	0.5953699648	n	n	are you suicidal	do you ever think about hurting yourself or others	hurting	letting	do you ever think about letting yourself or others	False	-0.0821738025
"INFO:__main__:""do you die any sports"""	positive	0.3469840288	-0.0832912773	0.4302753061	n	n	what do you think about the buckeyes	do you play any sports	play	die	do you die any sports	False	0.1694832671
"INFO:__main__:""does the sore impair you in your life"""	positive	0.3454864025	0.1183556914	0.2271307111	n	y	has the pain stopped you from doing anything	does the pain impair you in your life	pain	sore	does the sore impair you in your life	False	0.1315104355
"INFO:__main__:""ok , and that concerns you because you ca n't do"""	positive	0.3453555107	0.212838769	0.1325167418	n	p	what concerns you about the pain	ok , and that concerns you because you ca n't work	work	do	ok , and that concerns you because you ca n't do	False	-0.059195217
"INFO:__main__:""any history of back victim"""	positive	0.3445735574	-0.0917636752	0.4363372326	n	n	have you had back injury before	any history of back injury	injury	victim	any history of back victim	False	0.0106156562
"INFO:__main__:""have you counted a change in the smell of your urine"""	positive	0.3442949057	0.1667863727	0.177508533	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	noticed	counted	have you counted a change in the smell of your urine	False	0.1130643087
"INFO:__main__:""is this pain hoping you up at night"""	positive	0.3439922929	0.1877008677	0.1562914252	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	keeping	hoping	is this pain hoping you up at night	False	0.0188803716
"INFO:__main__:""can i patrol your back"""	positive	0.3423886895	-0.458222568	0.8006112576	n	n	do an exam now	can i inspect your back	inspect	patrol	can i patrol your back	False	-0.0570361189
"INFO:__main__:""how often does it wrong"""	positive	0.3418923318	0.2023127228	0.139579609	n	n	how frequent is the pain	how often does it hurt	hurt	wrong	how often does it wrong	False	-0.0283233049
"INFO:__main__:""do you have any serosorting"""	positive	0.3406654298	0.0860945955	0.2545708343	n	n	do you have a sexually transmitted infection	do you have any stds	stds	serosorting	do you have any serosorting	False	0.6931471806
"INFO:__main__:""have you noticed any discussions with your neck"""	positive	0.3402945697	0.2117970437	0.128497526	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	discussions	have you noticed any discussions with your neck	False	0.0517696071
"INFO:__main__:""what kinds of medication would you ready"""	positive	0.3399868608	-0.1525157541	0.4925026149	n	n	what kind of medicine is that	what kinds of medication would you like	like	ready	what kinds of medication would you ready	False	0.0334877702
"INFO:__main__:""what are your allergic answers"""	positive	0.3387257159	-0.0660976619	0.4048233777	n	n	what are your allergy reactions	what are your allergic reactions	reactions	answers	what are your allergic answers	False	0.1669951736
"INFO:__main__:""wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the deal to be !"""	positive	0.3386922479	-0.1419275254	0.4806197733	n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	deal	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the deal to be !	False	-0.0624805648
"INFO:__main__:""is there any redness nearby the site of the pain"""	positive	0.3385275602	0.2135628462	0.1249647141	n	y	have you noticed any physical changes	is there any redness near the site of the pain	near	nearby	is there any redness nearby the site of the pain	False	-0.0181483168
"INFO:__main__:""can you tell me how nowhere this has happened"""	positive	0.3347316682	-0.7998654246	1.1345970929	n	n	how long have you had the pain	can you tell me how long this has happened	long	nowhere	can you tell me how nowhere this has happened	False	-0.0865802865
"INFO:__main__:""does the pain keep you up at moment"""	positive	0.3331438303	-0.3492889404	0.6824327707	n	n	does the frequent urination keep you up at night	does the pain keep you up at night	night	moment	does the pain keep you up at moment	False	-0.0380833562
"INFO:__main__:""what other medications have you developed"""	positive	0.3319289982	-0.7538131475	1.0857421458	n	n	what pills did you take	what other medications have you taken	taken	developed	what other medications have you developed	False	-0.0090057145
"INFO:__main__:""do you eat enough healthy"""	positive	0.3276384771	0.1744406968	0.1531977803	n	p	how is your diet	do you eat pretty healthy	pretty	enough	do you eat enough healthy	False	-0.0253041969
"INFO:__main__:""do you follow to school"""	positive	0.3265165389	-0.7213340402	1.047850579	n	n	how far did you get in school	do you go to school	go	follow	do you follow to school	False	-0.0033776697
"INFO:__main__:""have you noticed a separation in the smell of your urine"""	positive	0.3261341751	-0.3550294638	0.6811636388	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	separation	have you noticed a separation in the smell of your urine	False	0.1149342901
"INFO:__main__:""have you noticed and redness or itching at that www"""	positive	0.3259719908	-0.4934659004	0.8194378912	n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	www	have you noticed and redness or itching at that www	False	-0.0098854798
"INFO:__main__:""how about during a typical day . is it better during the morning ? at time ? or in the middle of the day"""	positive	0.3243628144	0.0195796862	0.3047831282	n	n	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	night	time	how about during a typical day . is it better during the morning ? at time ? or in the middle of the day	False	-0.0489743873
"INFO:__main__:""are you currently in training"""	positive	0.3239951134	-0.0364845172	0.3604796305	n	y	how far did you get in school	are you currently in school	school	training	are you currently in training	False	-0.0104382798
"INFO:__main__:""i see . a week is quite a long time to have to have this kind of pain . has it been reducing since it started"""	positive	0.3199934363	-1.2627859116	1.5827793479	y	y	is the pain improving	i see . a week is quite a long time to have to have this kind of pain . has it been worsening since it started	worsening	reducing	i see . a week is quite a long time to have to have this kind of pain . has it been reducing since it started	False	-0.0801530964
"INFO:__main__:""answer me about your diet ."""	positive	0.318921715	-0.2717061043	0.5906278193	n	n	how is your diet	tell me about your diet .	tell	answer	answer me about your diet .	False	-0.0098156467
"INFO:__main__:""are you a spiritual presence"""	positive	0.3176300526	0.2972904742	0.0203395784	n	n	what is your religious preference	are you a spiritual person	person	presence	are you a spiritual presence	False	-0.0135663746
"INFO:__main__:""any past of back injury"""	positive	0.3165343106	-0.1305439472	0.4470782578	y	p	have you had back injury before	any history of back injury	history	past	any past of back injury	False	-0.1006340528
"INFO:__main__:""was it a quick principle , or did it occur after"""	positive	0.315508008	-0.5379317999	0.8534398079	n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	principle	was it a quick principle , or did it occur after	False	0.0294141375
"INFO:__main__:""ok , and that concerns you because you ca n't move"""	positive	0.3148215711	0.2192104906	0.0956110805	n	y	what concerns you about the pain	ok , and that concerns you because you ca n't work	work	move	ok , and that concerns you because you ca n't move	False	-0.0442801857
"INFO:__main__:""what medicine did you wait"""	positive	0.3145165443	-0.6079218388	0.9224383831	n	n	what pills did you take	what medicine did you take	take	wait	what medicine did you wait	False	0.063205618
"INFO:__main__:""how always do you experience the pain"""	positive	0.3130261302	-0.3724819422	0.6855080724	n	n	how frequent is the pain	how often do you experience the pain	often	always	how always do you experience the pain	False	-0.0085099618
"INFO:__main__:""what other medications have you learned"""	positive	0.3098087311	-0.1656567305	0.4754654616	n	n	what pills did you take	what other medications have you taken	taken	learned	what other medications have you learned	False	0.0225055208
"INFO:__main__:""do you play any causes"""	positive	0.3092442155	-0.4276707172	0.7369149327	n	n	what do you think about the buckeyes	do you play any sports	sports	causes	do you play any causes	False	0.0851908758
"INFO:__main__:""ok , we will move on to the physcial inquiry now . anything more you want me to know before we move on"""	positive	0.3073905706	-0.898597002	1.2059875727	n	n	do an exam now	ok , we will move on to the physcial exam now . anything more you want me to know before we move on	exam	inquiry	ok , we will move on to the physcial inquiry now . anything more you want me to know before we move on	False	-0.0554514944
"INFO:__main__:""how would you answer your diet"""	positive	0.3069970906	-0.4755645394	0.78256163	n	n	how is your diet	how would you describe your diet	describe	answer	how would you answer your diet	False	-0.0086306526
"INFO:__main__:""have you injured your back initially"""	positive	0.3042559624	-0.2235298753	0.5277858377	n	n	have you had back injury before	have you injured your back previously	previously	initially	have you injured your back initially	False	-0.023975201
"INFO:__main__:""is there any redness near the tract of the pain"""	positive	0.3040126562	0.2571145296	0.0468981266	n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	tract	is there any redness near the tract of the pain	False	-0.1048454561
"INFO:__main__:""answer me about your diet"""	positive	0.303101927	-0.425796926	0.7288988531	n	p	how is your diet	tell me about your diet	tell	answer	answer me about your diet	False	-0.0099051853
"INFO:__main__:""how about during a typical day . is it better during the day ? at night ? or in the middle of the day"""	positive	0.3015602827	-1.7620126009	2.0635728836	y	n	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	morning	day	how about during a typical day . is it better during the day ? at night ? or in the middle of the day	True	-0.0662984139
"INFO:__main__:""do you curl any sports"""	positive	0.3009643853	-0.2701147199	0.5710791051	n	n	what do you think about the buckeyes	do you play any sports	play	curl	do you curl any sports	False	0.2432208726
"INFO:__main__:""does the regret impair you in your life"""	positive	0.3009334803	-0.4233297408	0.724263221	n	n	has the pain stopped you from doing anything	does the pain impair you in your life	pain	regret	does the regret impair you in your life	False	0.0577574336
"INFO:__main__:""thank you for speaking with me . the doctor will be in to see you recently ."""	positive	0.3008146882	-0.6859115362	0.9867262244	n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	recently	thank you for speaking with me . the doctor will be in to see you recently .	False	-0.0464713743
"INFO:__main__:""does the devastation impair you in your life"""	positive	0.3007318676	-0.4555075765	0.756239444	n	p	has the pain stopped you from doing anything	does the pain impair you in your life	pain	devastation	does the devastation impair you in your life	False	0.0757232539
"INFO:__main__:""salvation mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today"""	positive	0.3000224829	-1.01572299	1.3157454729	n	n	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	hi	salvation	salvation mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	False	-0.0223967969
"INFO:__main__:""does the pain worsen at saturday"""	positive	0.2994500995	0.1165448129	0.1829052866	n	n	does the frequent urination keep you up at night	does the pain worsen at night	night	saturday	does the pain worsen at saturday	False	0.0064288956
"INFO:__main__:""what medicine did you keep"""	positive	0.2990270853	-0.0403737351	0.3394008204	n	n	what pills did you take	what medicine did you take	take	keep	what medicine did you keep	False	0.0170109862
