n	n	how is your mood	how has your mood been lately	lately	obe	how has your mood been obe	False	0.4052081505
n	n	how is your mood	how has your mood been lately	lately	ltly	how has your mood been ltly	False	0.5996499349
n	n	how is your mood	how has your mood been lately	mood	good_humor	how has your good_humor been lately	False	0.5996499349
n	n	how is your mood	how has your mood been lately	mood	ill_humor	how has your ill_humor been lately	False	0.5996499349
n	n	how is your mood	how has your mood been	mood	ill_humor	how has your ill_humor been	False	0.6931471806
n	n	how is your mood	how has your mood been	mood	good_humor	how has your good_humor been	False	0.6931471806
y	y	how is your mood	how has your mood been	mood	vibe	how has your vibe been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	ambient	how has your ambient been	False	-1.11022302462516E-16
y	y	how is your mood	how has your mood been	mood	emotion	how has your emotion been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	background	how has your background been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	ambiance	how has your ambiance been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	climate	how has your climate been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	somber	how has your somber been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	sulk	how has your sulk been	False	-1.11022302462516E-16
n	p	how is your mood	how has your mood been	mood	feeling	how has your feeling been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	ambience	how has your ambience been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	environment	how has your environment been	False	-1.11022302462516E-16
n	n	how is your mood	how has your mood been	mood	dreamy	how has your dreamy been	False	-1.11022302462516E-16
y	y	how is your mood	how has your mood been lately	mood	emotion	how has your emotion been lately	False	0.0410056433
n	n	how is your mood	how has your mood been lately	mood	somber	how has your somber been lately	False	0.0743925175
n	n	how is your mood	how has your mood been lately	mood	background	how has your background been lately	False	0.0814287797
y	y	how is your mood	how has your mood been lately	mood	vibe	how has your vibe been lately	False	0.0862567112
n	n	how is your mood	how has your mood been lately	mood	climate	how has your climate been lately	False	0.0991451986
y	y	was the onset sudden	was it a quick onset , or did it occur after	onset	start	was it a quick start , or did it occur after	False	-0.1182011505
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	early	was it a early onset , or did it occur after	False	-0.1048643633
n	y	was the onset sudden	was it a quick onset , or did it occur after	onset	starting	was it a quick starting , or did it occur after	False	-0.1035210257
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	slow	was it a slow onset , or did it occur after	False	-0.0885789462
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	rapid	was it a rapid onset , or did it occur after	False	-0.0709985042
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	approach	was it a quick approach , or did it occur after	False	-0.0698709608
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	lasting	was it a quick lasting , or did it occur after	False	-0.0466450817
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	fast	was it a fast onset , or did it occur after	False	-0.0442765718
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	top	was it a quick top , or did it occur after	False	-0.0383988093
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	front	was it a quick front , or did it occur after	False	-0.024222771
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	accelerated	was it a accelerated onset , or did it occur after	False	-0.020050828
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	prolonged	was it a quick prolonged , or did it occur after	False	-0.0154041803
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	vision	was it a quick vision , or did it occur after	False	-0.0063257498
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	depression	was it a quick depression , or did it occur after	False	0.0013936101
n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	accelerate	was it a accelerate onset , or did it occur after	False	0.0078695648
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	scratch	was it a quick scratch , or did it occur after	False	0.0180644804
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	pull	was it a pull onset , or did it occur after	False	0.0206362657
n	p	was the onset sudden	was it a quick onset , or did it occur after	onset	outset	was it a quick outset , or did it occur after	False	0.02110277
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	gradual	was it a quick gradual , or did it occur after	False	0.0229878492
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	prompt	was it a prompt onset , or did it occur after	False	0.0289365673
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	principle	was it a quick principle , or did it occur after	False	0.0294141375
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	swift	was it a swift onset , or did it occur after	False	0.0335667141
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	diminished	was it a quick diminished , or did it occur after	False	0.0377524638
n	p	was the onset sudden	was it a quick onset , or did it occur after	onset	debut	was it a quick debut , or did it occur after	False	0.0415787469
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	orientation	was it a quick orientation , or did it occur after	False	0.0460939858
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	exponential	was it a exponential onset , or did it occur after	False	0.0532485886
n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	express	was it a express onset , or did it occur after	False	0.0535276202
y	p	was the onset sudden	was it a quick onset , or did it occur after	quick	snap	was it a snap onset , or did it occur after	False	0.0572438343
n	y	was the onset sudden	was it a quick onset , or did it occur after	onset	starter	was it a quick starter , or did it occur after	False	0.0589337498
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	timely	was it a timely onset , or did it occur after	False	0.0762027078
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	brisk	was it a brisk onset , or did it occur after	False	0.0779409489
n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	speeding	was it a speeding onset , or did it occur after	False	0.0939483495
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	whirlwind	was it a whirlwind onset , or did it occur after	False	0.1046495269
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	infancy	was it a quick infancy , or did it occur after	False	0.1137493993
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	speedy	was it a speedy onset , or did it occur after	False	0.1237758508
y	p	was the onset sudden	was it a quick onset , or did it occur after	quick	high-speed	was it a high-speed onset , or did it occur after	False	0.1420513973
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	hasty	was it a hasty onset , or did it occur after	False	0.1561062498
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	hit-and-run	was it a hit-and-run onset , or did it occur after	False	0.1790194857
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	airspeed	was it a airspeed onset , or did it occur after	False	0.1832774929
y	y	was the onset sudden	was it a quick onset , or did it occur after	quick	expedited	was it a expedited onset , or did it occur after	False	0.1873678897
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	fast-paced	was it a fast-paced onset , or did it occur after	False	0.1880919499
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	persisting	was it a quick persisting , or did it occur after	False	0.1993837763
n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	speedily	was it a speedily onset , or did it occur after	False	0.2117146061
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	fast-growing	was it a fast-growing onset , or did it occur after	False	0.223286803
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	expedient	was it a expedient onset , or did it occur after	False	0.2317527768
n	y	was the onset sudden	was it a quick onset , or did it occur after	onset	initialization	was it a quick initialization , or did it occur after	False	0.2375060523
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	cursory	was it a cursory onset , or did it occur after	False	0.2729708193
n	y	was the onset sudden	was it a quick onset , or did it occur after	quick	expeditious	was it a expeditious onset , or did it occur after	False	0.2780301978
n	n	was the onset sudden	was it a quick onset , or did it occur after	onset	facie	was it a quick facie , or did it occur after	False	0.2789835633
n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	timeliness	was it a timeliness onset , or did it occur after	False	0.2920544343
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	seen	how is the pain now seen to when it started	False	-0.0799537158
n	n	has the pain become worse or better	has it gotten better or worse since then	since	because	has it gotten better or worse because then	False	-0.076352284
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	made	how is the pain now made to when it started	False	-0.0761589963
n	p	has the pain become worse or better	how is the pain now compared to when it started	compared	given	how is the pain now given to when it started	False	-0.0717409375
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	reduced	how is the pain now reduced to when it started	False	-0.0597232464
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	extended	how is the pain now extended to when it started	False	-0.0592331601
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	set	how is the pain now set to when it started	False	-0.0579192167
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	managed	how is the pain now managed to when it started	False	-0.0530800736
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	used	how is the pain now used to when it started	False	-0.0463556122
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	led	how is the pain now led to when it started	False	-0.0427437044
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	added	how is the pain now compared to when it added	False	-0.0415735279
y	p	has the pain become worse or better	how is the pain now compared to when it started	started	came	how is the pain now compared to when it came	False	-0.0401767976
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	made	how is the pain now compared to when it made	False	-0.0386339693
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	dropped	how is the pain now compared to when it dropped	False	-0.038353045
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	got	how is the pain now compared to when it got	False	-0.0374520251
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	required	how is the pain now required to when it started	False	-0.0363159111
n	p	has the pain become worse or better	how is the pain now compared to when it started	compared	limited	how is the pain now limited to when it started	False	-0.0349516959
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	asked	how is the pain now asked to when it started	False	-0.0347366874
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	expected	how is the pain now expected to when it started	False	-0.0323700924
n	n	has the pain become worse or better	how is the pain now compared to when it started	pain	spite	how is the spite now compared to when it started	False	-0.0319206141
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	found	how is the pain now compared to when it found	False	-0.0310989098
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	seemed	how is the pain now compared to when it seemed	False	-0.0289798183
y	y	has the pain become worse or better	how is the pain now compared to when it started	pain	suffering	how is the suffering now compared to when it started	False	-0.0284885555
y	p	has the pain become worse or better	how is the pain now compared to when it started	compared	related	how is the pain now related to when it started	False	-0.0283638901
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	prepared	how is the pain now prepared to when it started	False	-0.0254880505
n	p	has the pain become worse or better	how is the pain now compared to when it started	started	reported	how is the pain now compared to when it reported	False	-0.023844986
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	fell	how is the pain now compared to when it fell	False	-0.0236590652
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	reported	how is the pain now reported to when it started	False	-0.0216328046
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	took	how is the pain now compared to when it took	False	-0.0210287642
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	grown	how is the pain now grown to when it started	False	-0.0205883804
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	believed	how is the pain now believed to when it started	False	-0.0203743746
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	known	how is the pain now known to when it started	False	-0.0187772589
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	exposed	how is the pain now exposed to when it started	False	-0.0167819396
n	p	has the pain become worse or better	has the pain gotten any better	gotten	get	has the pain get any better	False	-0.0167080513
n	y	has the pain become worse or better	how is the pain now compared to when it started	started	hit	how is the pain now compared to when it hit	False	-0.0163006943
n	p	has the pain become worse or better	has your pain gotten better or worse over time	gotten	get	has your pain get better or worse over time	False	-0.0152514064
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	subjected	how is the pain now subjected to when it started	False	-0.0144066092
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	left	how is the pain now compared to when it left	False	-0.0139853871
n	p	has the pain become worse or better	how is the pain now compared to when it started	compared	held	how is the pain now held to when it started	False	-0.013834772
y	p	has the pain become worse or better	how is the pain now compared to when it started	started	rose	how is the pain now compared to when it rose	False	-0.0126254966
n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	credited	how is the pain now credited to when it started	False	-0.0120084232
n	n	has the pain become worse or better	how is the pain now compared to when it started	started	reached	how is the pain now compared to when it reached	False	-0.0091396858
y	y	has the pain become worse or better	how is the pain now compared to when it started	started	appeared	how is the pain now compared to when it appeared	False	-0.0082650257
n	p	how far did you get in school	can you tell me about your education	tell	present	can you present me about your education	False	-0.0914928072
y	y	how far did you get in school	did you graduate high school	high	graduate	did you graduate graduate school	True	-0.0877772427
n	n	how far did you get in school	can you tell me about your education	education	course	can you tell me about your course	False	-0.0811991259
n	n	how far did you get in school	do you go to school	school	course	do you go to course	False	-0.0760295479
n	n	how far did you get in school	what is your educational background	background	community	what is your educational community	False	-0.0627102869
n	n	how far did you get in school	can you tell me about your education	tell	give	can you give me about your education	False	-0.0579834935
n	p	how far did you get in school	can you tell me about your education	education	educate	can you tell me about your educate	False	-0.0555588006
n	n	how far did you get in school	what is your educational background	background	communication	what is your educational communication	False	-0.0517242967
n	n	how far did you get in school	can you tell me about your education	education	culture	can you tell me about your culture	False	-0.0323377791
n	n	how far did you get in school	can you tell me about your education	education	teaching	can you tell me about your teaching	False	-0.0320450124
n	p	how far did you get in school	can you tell me about your education	tell	explain	can you explain me about your education	False	-0.0226198996
y	n	how far did you get in school	did you attend college	college	preparatory	did you attend preparatory	False	-0.0221479364
n	n	how far did you get in school	what is your educational background	background	environment	what is your educational environment	False	-0.0193297155
n	n	how far did you get in school	can you tell me about your education	tell	answer	can you answer me about your education	False	-0.0187154867
n	n	how far did you get in school	can you tell me about your education	tell	know	can you know me about your education	False	-0.0158880187
n	n	how far did you get in school	what is your educational background	background	workplace	what is your educational workplace	False	-0.011257784
n	y	how far did you get in school	are you currently in school	school	training	are you currently in training	False	-0.0104382798
n	p	how far did you get in school	are you currently in school	school	education	are you currently in education	True	-0.0091562918
y	y	how far did you get in school	did you graduate high school	high	postgraduate	did you graduate postgraduate school	False	-0.0088271262
n	n	how far did you get in school	can you tell me about your education	education	parenting	can you tell me about your parenting	False	-0.0084874257
n	p	how far did you get in school	can you tell me about your education	education	educating	can you tell me about your educating	False	-0.0081649623
n	p	how far did you get in school	can you tell me about your education	tell	told	can you told me about your education	False	-0.007945463
n	y	how far did you get in school	did you attend college	college	school	did you attend school	True	-0.0073786187
n	p	how far did you get in school	what is your educational background	background	setting	what is your educational setting	False	-0.0073398127
n	n	how far did you get in school	do you go to school	go	take	do you take to school	False	-0.0067607369
n	n	how far did you get in school	do you go to school	go	back	do you back to school	False	-0.0056354844
n	n	how far did you get in school	do you go to school	go	follow	do you follow to school	False	-0.0033776697
n	y	how far did you get in school	did you graduate high school	high	prep	did you graduate prep school	False	-0.0018782696
n	y	how far did you get in school	are you currently in school	school	class	are you currently in class	False	-0.0016574257
y	p	how far did you get in school	did you attend college	attend	study	did you study college	False	-0.0009541645
n	p	how far did you get in school	are you in school	school	hchs	are you in hchs	False	0
n	n	how far did you get in school	what is your education	education	cultivation	what is your cultivation	False	0
n	y	how far did you get in school	what is your education	education	institution	what is your institution	False	0
n	n	how far did you get in school	what is your education	education	teaching	what is your teaching	False	0
n	n	how far did you get in school	what is your education	education	rearing	what is your rearing	False	0
n	n	how far did you get in school	what is your education	education	extension	what is your extension	False	0
n	n	how far did you get in school	what is your education	education	course	what is your course	False	0
n	n	how far did you get in school	are you out of school	school	semester	are you out of semester	False	0
n	p	how far did you get in school	are you in school	school	semester	are you in semester	False	0
n	n	how far did you get in school	are you out of school	school	hchs	are you out of hchs	False	0
n	n	how far did you get in school	are you out of school	school	crammer	are you out of crammer	False	0
n	n	how far did you get in school	what is your education	education	parenting	what is your parenting	False	0
n	n	any heart problems in your family	any heart conditions	conditions	causes	any heart causes	False	-0.0685280767
n	y	any heart problems in your family	any heart conditions	conditions	patients	any heart patients	False	-0.0621921263
n	n	any heart problems in your family	any heart conditions	conditions	doctors	any heart doctors	False	-0.0563568604
y	y	any heart problems in your family	any heart conditions	conditions	problems	any heart problems	True	-0.0402509916
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	lives	is there a history of heart lives in your family	False	-0.0388252354
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	years	is there a history of heart years in your family	False	-0.0387739549
n	n	any heart problems in your family	any heart conditions	conditions	lives	any heart lives	False	-0.0379243606
n	y	any heart problems in your family	any heart conditions	conditions	treatments	any heart treatments	False	-0.0308868039
n	n	any heart problems in your family	any heart conditions	conditions	needs	any heart needs	False	-0.0227660643
n	n	any heart problems in your family	any heart conditions	conditions	effects	any heart effects	False	-0.0179644741
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	children	is there a history of heart children in your family	False	-0.0143906532
y	p	any heart problems in your family	any heart conditions	conditions	tests	any heart tests	False	-0.0084810958
n	y	any heart problems in your family	any heart conditions	conditions	cases	any heart cases	False	-0.0084351746
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	people	is there a history of heart people in your family	False	-0.0049360116
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	others	is there a history of heart others in your family	False	-0.0041062088
n	p	any heart problems in your family	any heart conditions	conditions	changes	any heart changes	False	-0.003236158
n	n	any heart problems in your family	any heart conditions	conditions	times	any heart times	False	-0.0018625145
y	y	any heart problems in your family	is there a history of heart problems in your family	history	past	is there a past of heart problems in your family	False	-0.0014583829
n	p	any heart problems in your family	any heart conditions	conditions	risks	any heart risks	False	0.003404168
y	y	any heart problems in your family	is there a history of heart problems in your family	family	father	is there a history of heart problems in your father	False	0.0045781933
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	ones	is there a history of heart ones in your family	False	0.0066192899
n	n	any heart problems in your family	any heart conditions	heart	clearing	any clearing conditions	False	0.0079490256
n	p	any heart problems in your family	is there a history of heart problems in your family	history	story	is there a story of heart problems in your family	False	0.0104540064
n	y	any heart problems in your family	is there a history of heart problems in your family	problems	things	is there a history of heart things in your family	False	0.014856174
n	n	any heart problems in your family	any heart conditions	conditions	men	any heart men	False	0.0198418471
y	p	any heart problems in your family	is there a history of heart problems in your family	problems	needs	is there a history of heart needs in your family	False	0.0199998893
y	y	any heart problems in your family	any heart conditions	conditions	concerns	any heart concerns	False	0.0208114682
n	n	any heart problems in your family	any heart conditions	conditions	results	any heart results	False	0.0211752724
n	n	any heart problems in your family	any heart conditions	conditions	benefits	any heart benefits	False	0.0229769314
n	n	any heart problems in your family	any heart conditions	heart	core	any core conditions	False	0.0263754893
n	n	any heart problems in your family	any heart conditions	heart	facility	any facility conditions	False	0.0269344885
n	n	any heart problems in your family	any heart conditions	conditions	experiments	any heart experiments	False	0.0287468234
n	n	any heart problems in your family	any heart conditions	conditions	offers	any heart offers	False	0.0307126067
n	n	any heart problems in your family	any heart conditions	conditions	programs	any heart programs	False	0.0310052087
n	n	any heart problems in your family	any heart conditions	conditions	plans	any heart plans	False	0.0330571246
n	n	any heart problems in your family	any heart conditions	conditions	rates	any heart rates	False	0.0341092689
n	n	any heart problems in your family	is there a history of heart problems in your family	heart	center	is there a history of center problems in your family	False	0.038124948
n	p	any heart problems in your family	any heart conditions	conditions	events	any heart events	False	0.0384199628
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	doctors	is there a history of heart doctors in your family	False	0.0389320448
n	p	any heart problems in your family	is there a history of heart problems in your family	problems	changes	is there a history of heart changes in your family	False	0.0394425987
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	studies	is there a history of heart studies in your family	False	0.0408544979
n	n	any heart problems in your family	is there a history of heart problems in your family	problems	events	is there a history of heart events in your family	False	0.0415085725
n	n	any heart problems in your family	any heart conditions	conditions	floods	any heart floods	False	0.0424021386
n	n	any heart problems in your family	any heart conditions	conditions	pieces	any heart pieces	False	0.0438942055
n	p	any heart problems in your family	any heart conditions	conditions	dangers	any heart dangers	False	0.0447514223
n	n	any heart problems in your family	any heart conditions	conditions	questions	any heart questions	False	0.0448960297
n	n	any heart problems in your family	any heart conditions	conditions	words	any heart words	False	0.0454319667
y	y	any heart problems in your family	is there a history of heart problems in your family	problems	matters	is there a history of heart matters in your family	False	0.0462711948
y	y	any heart problems in your family	is there a history of heart problems in your family	problems	issues	is there a history of heart issues in your family	False	0.0475810342
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	got	wow ! it was so nice of you to help him out but i 'm sure that 's not what you got the outcome to be !	False	-0.1135462328
n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	thank	result	result you for speaking with me . the doctor will be in to see you shortly .	False	-0.1120481589
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	wanted	wow ! it was so nice of you to help him out but i 'm sure that 's not what you wanted the outcome to be !	False	-0.1087932126
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	success	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the success to be !	False	-0.1050289557
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	did	wow ! it was so nice of you to help him out but i 'm sure that 's not what you did the outcome to be !	False	-0.096966794
n	n	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	team	work	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care work today	False	-0.0891142565
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	knew	wow ! it was so nice of you to help him out but i 'm sure that 's not what you knew the outcome to be !	False	-0.0864570057
y	y	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	soon	thank you for speaking with me . the doctor will be in to see you soon .	False	-0.0856788441
n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	yet	thank you for speaking with me . the doctor will be in to see you yet .	False	-0.0843130401
n	y	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	hello	hey	hey mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	False	-0.0762027043
y	p	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	now	thank you for speaking with me . the doctor will be in to see you now .	False	-0.0718409314
n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	there	thank you for speaking with me . the doctor will be in to see you there .	False	-0.0699708691
n	p	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	decision	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the decision to be !	False	-0.0690183767
n	p	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	liked	wow ! it was so nice of you to help him out but i 'm sure that 's not what you liked the outcome to be !	False	-0.0656988599
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	came	wow ! it was so nice of you to help him out but i 'm sure that 's not what you came the outcome to be !	False	-0.0656519455
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	asked	wow ! it was so nice of you to help him out but i 'm sure that 's not what you asked the outcome to be !	False	-0.0631325869
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	deal	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the deal to be !	False	-0.0624805648
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	saw	wow ! it was so nice of you to help him out but i 'm sure that 's not what you saw the outcome to be !	False	-0.0612069985
y	y	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	later	thank you for speaking with me . the doctor will be in to see you later .	False	-0.0610792858
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	wow	hey	hey ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	False	-0.0583882725
n	p	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	care	work	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your work team today	False	-0.0562231366
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	decided	wow ! it was so nice of you to help him out but i 'm sure that 's not what you decided the outcome to be !	False	-0.0536417235
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	gave	wow ! it was so nice of you to help him out but i 'm sure that 's not what you gave the outcome to be !	False	-0.0531723005
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	called	wow ! it was so nice of you to help him out but i 'm sure that 's not what you called the outcome to be !	False	-0.0531201733
n	y	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	then	thank you for speaking with me . the doctor will be in to see you then .	False	-0.0531182143
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	hit	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the hit to be !	False	-0.0529847204
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	nice	forget	wow ! it was so forget of you to help him out but i 'm sure that 's not what you expected the outcome to be !	False	-0.0494377853
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	needed	wow ! it was so nice of you to help him out but i 'm sure that 's not what you needed the outcome to be !	False	-0.0479815077
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	result	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the result to be !	False	-0.0478137446
n	n	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	recently	thank you for speaking with me . the doctor will be in to see you recently .	False	-0.0464713743
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	wow	yeah	yeah ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	False	-0.0464206216
n	n	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	today	time	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team time	False	-0.0431042428
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	made	wow ! it was so nice of you to help him out but i 'm sure that 's not what you made the outcome to be !	False	-0.042354751
n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	help	bring	wow ! it was so nice of you to bring him out but i 'm sure that 's not what you expected the outcome to be !	False	-0.0416495783
n	n	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	care	mind	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your mind team today	False	-0.0413847414
n	y	the doctor will be in	thank you for speaking with me . the doctor will be in to see you shortly .	shortly	afterward	thank you for speaking with me . the doctor will be in to see you afterward .	False	-0.039696489
n	y	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	expected	hoped	wow ! it was so nice of you to help him out but i 'm sure that 's not what you hoped the outcome to be !	False	-0.0387010277
